trade_date,size_return,long_return,short_return,long_count,short_count,holdings_count,signal_date
2020-06-09,-0.0029398731263445763,0.004041912625415989,0.006981785751760565,769,769,1538,2020-06-08
2020-06-10,-0.0065777503635761755,-0.0059871622206454705,0.000590588142930705,769,769,1538,2020-06-09
2020-06-11,0.002752920622111987,-0.0032577704744570757,-0.006010691096569063,769,769,1538,2020-06-10
2020-06-12,-0.0029921135725178884,-0.001654885390600521,0.0013372281819173672,769,769,1538,2020-06-11
2020-06-15,0.0029904126061976876,-0.0020212711173388507,-0.005011683723536538,769,769,1538,2020-06-12
2020-06-16,-0.007850038426471414,0.01057787318537556,0.018427911611846974,769,769,1538,2020-06-15
2020-06-17,-0.00016524731672940929,0.0013930706215625525,0.0015583179382919617,770,770,1540,2020-06-16
2020-06-18,-0.0010428547031465076,-0.0009464382046294572,9.641649851705033e-05,770,770,1540,2020-06-17
2020-06-19,-0.010089856944390834,0.0006212797975724113,0.010711136741963246,770,770,1540,2020-06-18
2020-06-22,-0.004815057543318199,-0.0023342427757814576,0.0024808147675367417,771,771,1542,2020-06-19
2020-06-23,-0.010487471470731096,-0.004454009555825559,0.006033461914905537,771,771,1542,2020-06-22
2020-06-24,-0.004432796860794145,-0.003974317738722595,0.0004584791220715505,771,771,1542,2020-06-23
2020-06-29,-0.0010243327965109815,-0.0073693005229184426,-0.006344967726407461,771,771,1542,2020-06-24
2020-06-30,-0.005890294008767321,0.011348707199192721,0.017239001207960042,772,772,1544,2020-06-29
2020-07-01,-0.006361938764164663,0.0009471449405269793,0.007309083704691643,772,772,1544,2020-06-30
2020-07-02,-0.006909481324068939,0.009968909045589653,0.016878390369658592,772,772,1544,2020-07-01
2020-07-03,-0.004546330900021878,0.010362891531470938,0.014909222431492815,773,773,1546,2020-07-02
2020-07-06,-0.017768704507235222,0.028818811500268132,0.046587516007503355,773,773,1546,2020-07-03
2020-07-07,-0.006323524749451243,0.004882589916216807,0.01120611466566805,773,773,1546,2020-07-06
2020-07-08,-0.007256664505587658,0.014399682564630676,0.021656347070218334,773,773,1546,2020-07-07
2020-07-09,-0.0008219346696407837,0.022129668516338036,0.02295160318597882,773,773,1546,2020-07-08
2020-07-10,-0.0030150616121488918,-0.00931219135891845,-0.006297129746769558,773,773,1546,2020-07-09
2020-07-13,0.0012262229230784946,0.030385133925359013,0.02915891100228052,774,774,1548,2020-07-10
2020-07-14,0.011351342113983188,0.002634457476626525,-0.008716884637356663,774,774,1548,2020-07-13
2020-07-15,0.002315886302065133,-0.01990992166462855,-0.022225807966693684,774,774,1548,2020-07-14
2020-07-16,0.019623591105733536,-0.03369740730853465,-0.053320998414268184,775,775,1550,2020-07-15
2020-07-17,-0.0014340852142345378,0.001335572591601332,0.00276965780583587,775,775,1550,2020-07-16
2020-07-20,0.004694256619866534,0.03263372790381714,0.027939471283950607,776,776,1552,2020-07-17
2020-07-21,-0.0036013676698176847,0.002501124843447402,0.006102492513265087,776,776,1552,2020-07-20
2020-07-22,-0.007973605071559343,0.0002889946622284421,0.008262599733787786,776,776,1552,2020-07-21
2020-07-23,-0.0042724559090505775,-0.004483518150712459,-0.0002110622416618808,778,778,1556,2020-07-22
2020-07-24,0.020275219309768708,-0.02901070597057246,-0.04928592528034117,778,778,1556,2020-07-23
2020-07-27,-0.0007817966959881024,0.0006464849738581568,0.0014282816698462592,778,778,1556,2020-07-24
2020-07-28,0.005529721948793958,0.015817055059834727,0.01028733311104077,779,779,1558,2020-07-27
2020-07-29,-0.011635934097129683,0.016493976750538573,0.028129910847668256,779,779,1558,2020-07-28
2020-07-30,0.0031728963880487035,0.0004448979117654361,-0.0027279984762832673,779,779,1558,2020-07-29
2020-07-31,-0.0009019293670806516,0.010203699666208637,0.011105629033289289,779,779,1558,2020-07-30
2020-08-03,-9.201195780798518e-05,0.0259363787369072,0.026028390694715187,780,780,1560,2020-07-31
2020-08-04,0.0033802292628734324,-0.0019915340422538555,-0.005371763305127288,781,781,1562,2020-08-03
2020-08-05,0.005821486467137088,0.01339502453428502,0.007573538067147931,781,781,1562,2020-08-04
2020-08-06,0.00029518497546618025,-0.0008483434053537092,-0.0011435283808198895,781,781,1562,2020-08-05
2020-08-07,0.001598965244536149,-0.011306552920012935,-0.012905518164549084,782,782,1564,2020-08-06
2020-08-10,0.00803084657374459,0.010485479356198304,0.0024546327824537142,782,782,1564,2020-08-07
2020-08-11,-0.0023931567150742277,-0.017323212272195153,-0.014930055557120925,782,782,1564,2020-08-10
2020-08-12,0.013030802053768577,-0.0006463152508604571,-0.013677117304629035,783,783,1566,2020-08-11
2020-08-13,0.010317175898290601,0.010772231708681492,0.00045505581039089035,783,783,1566,2020-08-12
2020-08-14,-0.00401942804915961,0.006909981488366814,0.010929409537526424,783,783,1566,2020-08-13
2020-08-17,-0.007477788424579863,0.013924517611104515,0.02140230603568438,783,783,1566,2020-08-14
2020-08-18,0.003585481805086904,0.008876379491808953,0.005290897686722049,785,785,1570,2020-08-17
2020-08-19,0.007156873450510562,-0.00944099963546404,-0.0165978730859746,785,785,1570,2020-08-18
2020-08-20,0.008711660353112754,-0.007011727633837803,-0.015723387986950558,786,786,1572,2020-08-19
2020-08-21,-0.00025122848258210366,0.006925523492401865,0.007176751974983969,786,786,1572,2020-08-20
2020-08-24,0.0002839016401634696,0.0055174363211525955,0.005233534680989126,787,787,1574,2020-08-21
2020-08-25,0.01486142690271431,0.008618891296805188,-0.006242535605909121,790,790,1580,2020-08-24
2020-08-26,0.0048609954299159795,-0.015435483430236081,-0.02029647886015206,790,790,1580,2020-08-25
2020-08-27,0.011613042553528682,0.01898196018447752,0.007368917630948838,790,790,1580,2020-08-26
2020-08-28,-0.013708586334884271,0.0030083475048443514,0.016716933839728623,790,790,1580,2020-08-27
2020-08-31,0.002764398980024285,-5.1576135635328864e-05,-0.002815975115659614,791,791,1582,2020-08-28
2020-09-01,0.003566083648571249,0.009155734763402808,0.005589651114831559,791,791,1582,2020-08-31
2020-09-02,0.015083690293083556,0.013088719653770026,-0.00199497063931353,792,792,1584,2020-09-01
2020-09-03,0.0009407838736009847,-0.005223583660111511,-0.006164367533712496,793,793,1586,2020-09-02
2020-09-04,0.019257312648067695,0.011136219998142929,-0.008121092649924765,794,794,1588,2020-09-03
2020-09-07,0.024247382564176943,-0.0009183026551012954,-0.025165685219278238,794,794,1588,2020-09-04
2020-09-08,0.014640953747250936,0.01644953026791577,0.0018085765206648325,794,794,1588,2020-09-07
2020-09-09,0.009880122369190076,-0.017547454171892605,-0.02742757654108268,794,794,1588,2020-09-08
2020-09-10,-0.03726086033851227,-0.051400929714508756,-0.014140069375996489,795,795,1590,2020-09-09
2020-09-11,0.0021228060101032356,0.01552883158713373,0.013406025577030495,795,795,1590,2020-09-10
2020-09-14,0.01493840337609071,0.021666031532376423,0.006727628156285712,796,796,1592,2020-09-11
2020-09-15,-0.010474901517305938,-0.001748713846645444,0.008726187670660494,796,796,1592,2020-09-14
2020-09-16,-0.002317470427517899,-0.007332943236661486,-0.005015472809143587,796,796,1592,2020-09-15
2020-09-17,0.0019051820256043256,0.0045206982221370874,0.002615516196532762,797,797,1594,2020-09-16
2020-09-18,-0.006959750819834753,0.010608773764979457,0.01756852458481421,798,798,1596,2020-09-17
