gamma,kappa,window,state_number,Sharpe,Return,Volatility,Turnover,MDD,StateSwitch,AnnualReturn,AnnualVolatility,IR,AverageHoldingTime,BullDuration,BearDuration,StateSwitchTimes,anchor_date,train_start,train_end,validation_start,validation_end
4.0,3.6,3.49,2,1.3693248769075919,0.013997205546728342,0.010221975648568412,0.005366738525928646,-0.007225994644778799,13.0,0.013997205546728342,0.010221975648568412,0.0859855262669308,15.857142857142858,19.714285714285715,12.0,13.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
8.0,1.6,3.49,3,1.3394028890562266,0.02687972542314121,0.020068439184927598,0.003029142788196882,-0.019250038178634465,8.0,0.02687972542314121,0.020068439184927598,0.08389560437329296,31.714285714285715,40.333333333333336,13.0,8.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
4.0,1.6,3.49,3,1.3350457218060698,0.02746691164759585,0.02057376103227251,0.004916364221533441,-0.019640277720782584,12.0,0.02746691164759585,0.02057376103227251,0.08361690774959223,24.666666666666668,29.25,12.5,12.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
6.0,2.8,3.49,3,1.318870156919964,0.026756245743989382,0.02028724784134538,0.00465366548910389,-0.01925356733480965,12.0,0.026756245743989382,0.02028724784134538,0.082630950456722,24.666666666666668,31.0,12.0,12.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
6.0,1.6,3.49,3,1.306314107469209,0.02634235246575356,0.020165404564747434,0.004551619082522285,-0.019202223034622157,12.0,0.02634235246575356,0.020165404564747434,0.0818629470350113,24.666666666666668,30.25,9.0,12.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
4.0,2.0,3.49,3,1.2574807987941383,0.03023024965465959,0.024040327044078047,0.005542830332312448,-0.02202546451305909,14.0,0.03023024965465959,0.024040327044078047,0.0787998850579386,20.181818181818183,24.2,12.5,14.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
4.0,2.0,3.49,4,1.2566473893797059,0.02996545367675929,0.0238455543933852,0.004958369825394783,-0.021813661398912054,16.0,0.02996545367675929,0.0238455543933852,0.07875208590357573,24.666666666666668,25.75,12.0,16.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
4.0,1.2,3.49,2,1.2385428490331203,0.012670110930894651,0.010229852718285595,0.0034086522098173934,-0.009456702000872896,8.0,0.012670110930894651,0.010229852718285595,0.07785488598682748,24.666666666666668,30.25,20.2,8.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
6.0,3.6,3.49,2,1.2217571706028207,0.011697174607963046,0.009574058486754454,0.004224922308994338,-0.009245614848147121,11.0,0.011697174607963046,0.009574058486754454,0.07682010291195039,18.5,23.666666666666668,13.333333333333334,11.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
6.0,3.2,3.49,2,1.2217571706028207,0.011697174607963046,0.009574058486754454,0.004224922308994338,-0.009245614848147121,11.0,0.011697174607963046,0.009574058486754454,0.07682010291195039,18.5,23.666666666666668,13.333333333333334,11.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
20.0,1.2,3.49,2,1.215989017348461,0.013567939591065503,0.011157945834618828,0.0017021761892600442,-0.011973270124038815,4.0,0.013567939591065503,0.011157945834618828,0.07643843209431929,44.4,71.0,26.666666666666668,4.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
4.0,2.4,3.49,2,1.198804687131193,0.010479697185324932,0.008741788631477105,0.003919966872558108,-0.008252375034294768,11.0,0.010479697185324932,0.008741788631477105,0.0754015179390559,18.5,23.333333333333332,13.666666666666666,11.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
8.0,1.6,3.49,2,1.1786628770568852,0.0120086192666089,0.010188340958522725,0.0033254365366012493,-0.012314250051494668,8.0,0.0120086192666089,0.010188340958522725,0.07412912552035064,24.666666666666668,31.0,19.6,8.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
8.0,1.6,3.49,4,1.146363916501329,0.015894675209016995,0.01386529615964109,0.002306437419909379,-0.015409598665547697,10.0,0.015894675209016995,0.01386529615964109,0.07208466613202717,44.4,51.0,12.0,10.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
